PokeID,Rank,Type,Pokemon,Icon,Details Link,Metric,Values
P5573-769,769,Ground,Sandygast,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,https://pokemondb.net/pokedex/sandygast,HP,55
P5574-770,770,Ghost,Palossand,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,https://pokemondb.net/pokedex/palossand,HP,85
P5575-770,770,Ground,Palossand,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,https://pokemondb.net/pokedex/palossand,HP,85
P5576-771,771,Water,Pyukumuku,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,https://pokemondb.net/pokedex/pyukumuku,HP,55
P5577-772,772,Normal,Type: Null,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,https://pokemondb.net/pokedex/type-null,HP,95
P5578-773,773,Normal,Silvally,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,https://pokemondb.net/pokedex/silvally,HP,95
P5579-774,774,Rock,Minior-Meteor Form,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,https://pokemondb.net/pokedex/minior,HP,60
P5580-774,774,Flying,Minior-Meteor Form,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,https://pokemondb.net/pokedex/minior,HP,60
P5581-774,774,Rock,Minior-Core Form,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,https://pokemondb.net/pokedex/minior,HP,60
P5582-774,774,Flying,Minior-Core Form,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,https://pokemondb.net/pokedex/minior,HP,60
P5583-775,775,Normal,Komala,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,https://pokemondb.net/pokedex/komala,HP,65
P5584-776,776,Fire,Turtonator,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,https://pokemondb.net/pokedex/turtonator,HP,60
P5585-776,776,Dragon,Turtonator,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,https://pokemondb.net/pokedex/turtonator,HP,60
P5586-777,777,Electric,Togedemaru,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,https://pokemondb.net/pokedex/togedemaru,HP,65
P5587-777,777,Steel,Togedemaru,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,https://pokemondb.net/pokedex/togedemaru,HP,65
P5588-778,778,Ghost,Mimikyu,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,https://pokemondb.net/pokedex/mimikyu,HP,55
P5589-778,778,Fairy,Mimikyu,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,https://pokemondb.net/pokedex/mimikyu,HP,55
P5590-779,779,Water,Bruxish,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,https://pokemondb.net/pokedex/bruxish,HP,68
P5591-779,779,Psychic,Bruxish,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,https://pokemondb.net/pokedex/bruxish,HP,68
P5592-780,780,Normal,Drampa,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,https://pokemondb.net/pokedex/drampa,HP,78
P5593-780,780,Dragon,Drampa,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,https://pokemondb.net/pokedex/drampa,HP,78
P5594-781,781,Ghost,Dhelmise,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,https://pokemondb.net/pokedex/dhelmise,HP,70
P5595-781,781,Grass,Dhelmise,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,https://pokemondb.net/pokedex/dhelmise,HP,70
P5596-782,782,Dragon,Jangmo-o,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,https://pokemondb.net/pokedex/jangmo-o,HP,45
P5597-783,783,Dragon,Hakamo-o,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,https://pokemondb.net/pokedex/hakamo-o,HP,55
P5598-783,783,Fighting,Hakamo-o,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,https://pokemondb.net/pokedex/hakamo-o,HP,55
P5599-784,784,Dragon,Kommo-o,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,https://pokemondb.net/pokedex/kommo-o,HP,75
P5600-784,784,Fighting,Kommo-o,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,https://pokemondb.net/pokedex/kommo-o,HP,75
P5601-785,785,Electric,Tapu Koko,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,https://pokemondb.net/pokedex/tapu-koko,HP,70
P5602-785,785,Fairy,Tapu Koko,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,https://pokemondb.net/pokedex/tapu-koko,HP,70
P5603-786,786,Psychic,Tapu Lele,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,https://pokemondb.net/pokedex/tapu-lele,HP,70
P5604-786,786,Fairy,Tapu Lele,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,https://pokemondb.net/pokedex/tapu-lele,HP,70
P5605-787,787,Grass,Tapu Bulu,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,https://pokemondb.net/pokedex/tapu-bulu,HP,70
P5606-787,787,Fairy,Tapu Bulu,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,https://pokemondb.net/pokedex/tapu-bulu,HP,70
P5607-788,788,Water,Tapu Fini,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,https://pokemondb.net/pokedex/tapu-fini,HP,70
P5608-788,788,Fairy,Tapu Fini,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,https://pokemondb.net/pokedex/tapu-fini,HP,70
P5609-789,789,Psychic,Cosmog,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,https://pokemondb.net/pokedex/cosmog,HP,43
P5610-790,790,Psychic,Cosmoem,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,https://pokemondb.net/pokedex/cosmoem,HP,43
P5611-791,791,Psychic,Solgaleo,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,https://pokemondb.net/pokedex/solgaleo,HP,137
P5612-791,791,Steel,Solgaleo,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,https://pokemondb.net/pokedex/solgaleo,HP,137
P5613-792,792,Psychic,Lunala,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,https://pokemondb.net/pokedex/lunala,HP,137
P5614-792,792,Ghost,Lunala,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,https://pokemondb.net/pokedex/lunala,HP,137
P5615-793,793,Rock,Nihilego,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,https://pokemondb.net/pokedex/nihilego,HP,109
P5616-793,793,Poison,Nihilego,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,https://pokemondb.net/pokedex/nihilego,HP,109
P5617-794,794,Bug,Buzzwole,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,https://pokemondb.net/pokedex/buzzwole,HP,107
P5618-794,794,Fighting,Buzzwole,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,https://pokemondb.net/pokedex/buzzwole,HP,107
P5619-795,795,Bug,Pheromosa,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,https://pokemondb.net/pokedex/pheromosa,HP,71
P5620-795,795,Fighting,Pheromosa,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,https://pokemondb.net/pokedex/pheromosa,HP,71
P5621-796,796,Electric,Xurkitree,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,https://pokemondb.net/pokedex/xurkitree,HP,83
P5622-797,797,Steel,Celesteela,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,https://pokemondb.net/pokedex/celesteela,HP,97
P5623-797,797,Flying,Celesteela,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,https://pokemondb.net/pokedex/celesteela,HP,97
P5624-798,798,Grass,Kartana,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,https://pokemondb.net/pokedex/kartana,HP,59
P5625-798,798,Steel,Kartana,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,https://pokemondb.net/pokedex/kartana,HP,59
P5626-799,799,Dark,Guzzlord,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,https://pokemondb.net/pokedex/guzzlord,HP,223
P5627-799,799,Dragon,Guzzlord,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,https://pokemondb.net/pokedex/guzzlord,HP,223
P5628-800,800,Psychic,Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5629-800,800,Psychic,Necrozma-Dusk Mane Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5630-800,800,Steel,Necrozma-Dusk Mane Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5631-800,800,Psychic,Necrozma-Dawn Wings Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5632-800,800,Ghost,Necrozma-Dawn Wings Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5633-800,800,Psychic,Necrozma-Ultra Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5634-800,800,Dragon,Necrozma-Ultra Necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,https://pokemondb.net/pokedex/necrozma,HP,97
P5635-801,801,Steel,Magearna,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,https://pokemondb.net/pokedex/magearna,HP,80
P5636-801,801,Fairy,Magearna,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,https://pokemondb.net/pokedex/magearna,HP,80
P5637-802,802,Fighting,Marshadow,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,https://pokemondb.net/pokedex/marshadow,HP,90
P5638-802,802,Ghost,Marshadow,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,https://pokemondb.net/pokedex/marshadow,HP,90
P5639-803,803,Poison,Poipole,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,https://pokemondb.net/pokedex/poipole,HP,67
P5640-804,804,Poison,Naganadel,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,https://pokemondb.net/pokedex/naganadel,HP,73
P5641-804,804,Dragon,Naganadel,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,https://pokemondb.net/pokedex/naganadel,HP,73
P5642-805,805,Rock,Stakataka,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,https://pokemondb.net/pokedex/stakataka,HP,61
P5643-805,805,Steel,Stakataka,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,https://pokemondb.net/pokedex/stakataka,HP,61
P5644-806,806,Fire,Blacephalon,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,https://pokemondb.net/pokedex/blacephalon,HP,53
P5645-806,806,Ghost,Blacephalon,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,https://pokemondb.net/pokedex/blacephalon,HP,53
P5646-807,807,Electric,Zeraora,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,https://pokemondb.net/pokedex/zeraora,HP,88
P5647-808,808,Steel,Meltan,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,https://pokemondb.net/pokedex/meltan,HP,46
P5648-809,809,Steel,Melmetal,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,https://pokemondb.net/pokedex/melmetal,HP,135
P5649-810,810,Grass,Grookey,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,https://pokemondb.net/pokedex/grookey,HP,50
P5650-811,811,Grass,Thwackey,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,https://pokemondb.net/pokedex/thwackey,HP,70
P5651-812,812,Grass,Rillaboom,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,https://pokemondb.net/pokedex/rillaboom,HP,100
P5652-813,813,Fire,Scorbunny,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,https://pokemondb.net/pokedex/scorbunny,HP,50
P5653-814,814,Fire,Raboot,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,https://pokemondb.net/pokedex/raboot,HP,65
P5654-815,815,Fire,Cinderace,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,https://pokemondb.net/pokedex/cinderace,HP,80
P5655-816,816,Water,Sobble,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,https://pokemondb.net/pokedex/sobble,HP,50
P5656-817,817,Water,Drizzile,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,https://pokemondb.net/pokedex/drizzile,HP,65
P5657-818,818,Water,Inteleon,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,https://pokemondb.net/pokedex/inteleon,HP,70
P5658-819,819,Normal,Skwovet,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,https://pokemondb.net/pokedex/skwovet,HP,70
P5659-820,820,Normal,Greedent,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,https://pokemondb.net/pokedex/greedent,HP,120
P5660-821,821,Flying,Rookidee,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,https://pokemondb.net/pokedex/rookidee,HP,38
P5661-822,822,Flying,Corvisquire,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,https://pokemondb.net/pokedex/corvisquire,HP,68
P5662-823,823,Flying,Corviknight,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,https://pokemondb.net/pokedex/corviknight,HP,98
P5663-823,823,Steel,Corviknight,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,https://pokemondb.net/pokedex/corviknight,HP,98
P5664-824,824,Bug,Blipbug,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,https://pokemondb.net/pokedex/blipbug,HP,25
P5665-825,825,Bug,Dottler,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,https://pokemondb.net/pokedex/dottler,HP,50
P5666-825,825,Psychic,Dottler,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,https://pokemondb.net/pokedex/dottler,HP,50
P5667-826,826,Bug,Orbeetle,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,https://pokemondb.net/pokedex/orbeetle,HP,60
P5668-826,826,Psychic,Orbeetle,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,https://pokemondb.net/pokedex/orbeetle,HP,60
P5669-827,827,Dark,Nickit,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,https://pokemondb.net/pokedex/nickit,HP,40
P5670-828,828,Dark,Thievul,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,https://pokemondb.net/pokedex/thievul,HP,70
P5671-829,829,Grass,Gossifleur,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,https://pokemondb.net/pokedex/gossifleur,HP,40
P5672-830,830,Grass,Eldegoss,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,https://pokemondb.net/pokedex/eldegoss,HP,60
P5673-831,831,Normal,Wooloo,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,https://pokemondb.net/pokedex/wooloo,HP,42
P5674-832,832,Normal,Dubwool,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,https://pokemondb.net/pokedex/dubwool,HP,72
P5675-833,833,Water,Chewtle,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,https://pokemondb.net/pokedex/chewtle,HP,50
P5676-834,834,Water,Drednaw,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,https://pokemondb.net/pokedex/drednaw,HP,90
P5677-834,834,Rock,Drednaw,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,https://pokemondb.net/pokedex/drednaw,HP,90
P5678-835,835,Electric,Yamper,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,https://pokemondb.net/pokedex/yamper,HP,59
P5679-836,836,Electric,Boltund,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,https://pokemondb.net/pokedex/boltund,HP,69
P5680-837,837,Rock,Rolycoly,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,https://pokemondb.net/pokedex/rolycoly,HP,30
P5681-838,838,Rock,Carkol,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,https://pokemondb.net/pokedex/carkol,HP,80
P5682-838,838,Fire,Carkol,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,https://pokemondb.net/pokedex/carkol,HP,80
P5683-839,839,Rock,Coalossal,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,https://pokemondb.net/pokedex/coalossal,HP,110
P5684-839,839,Fire,Coalossal,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,https://pokemondb.net/pokedex/coalossal,HP,110
P5685-840,840,Grass,Applin,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,https://pokemondb.net/pokedex/applin,HP,40
P5686-840,840,Dragon,Applin,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,https://pokemondb.net/pokedex/applin,HP,40
P5687-841,841,Grass,Flapple,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,https://pokemondb.net/pokedex/flapple,HP,70
P5688-841,841,Dragon,Flapple,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,https://pokemondb.net/pokedex/flapple,HP,70
P5689-842,842,Grass,Appletun,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,https://pokemondb.net/pokedex/appletun,HP,110
P5690-842,842,Dragon,Appletun,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,https://pokemondb.net/pokedex/appletun,HP,110
P5691-843,843,Ground,Silicobra,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,https://pokemondb.net/pokedex/silicobra,HP,52
P5692-844,844,Ground,Sandaconda,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,https://pokemondb.net/pokedex/sandaconda,HP,72
P5693-845,845,Flying,Cramorant,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,https://pokemondb.net/pokedex/cramorant,HP,70
P5694-845,845,Water,Cramorant,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,https://pokemondb.net/pokedex/cramorant,HP,70
P5695-846,846,Water,Arrokuda,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,https://pokemondb.net/pokedex/arrokuda,HP,41
P5696-847,847,Water,Barraskewda,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,https://pokemondb.net/pokedex/barraskewda,HP,61
P5697-848,848,Electric,Toxel,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,https://pokemondb.net/pokedex/toxel,HP,40
P5698-848,848,Poison,Toxel,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,https://pokemondb.net/pokedex/toxel,HP,40
P5699-849,849,Electric,Toxtricity-Low Key Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,https://pokemondb.net/pokedex/toxtricity,HP,75
P5700-849,849,Poison,Toxtricity-Low Key Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,https://pokemondb.net/pokedex/toxtricity,HP,75
P5701-849,849,Electric,Toxtricity-Amped Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,https://pokemondb.net/pokedex/toxtricity,HP,75
P5702-849,849,Poison,Toxtricity-Amped Form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,https://pokemondb.net/pokedex/toxtricity,HP,75
P5703-850,850,Fire,Sizzlipede,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,https://pokemondb.net/pokedex/sizzlipede,HP,50
P5704-850,850,Bug,Sizzlipede,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,https://pokemondb.net/pokedex/sizzlipede,HP,50
P5705-851,851,Fire,Centiskorch,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,https://pokemondb.net/pokedex/centiskorch,HP,100
P5706-851,851,Bug,Centiskorch,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,https://pokemondb.net/pokedex/centiskorch,HP,100
P5707-852,852,Fighting,Clobbopus,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,https://pokemondb.net/pokedex/clobbopus,HP,50
P5708-853,853,Fighting,Grapploct,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,https://pokemondb.net/pokedex/grapploct,HP,80
P5709-854,854,Ghost,Sinistea,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,https://pokemondb.net/pokedex/sinistea,HP,40
